data,timestamp
1988366.754,1739525982.853499
1862672.025,1739525983.414958
1803387.305,1739525983.824043
1783125.744,1739525984.386827
1856752.804,1739525984.847471
1900053.408,1739525985.410812
1870343.950,1739525985.872378
1877105.558,1739525986.383469
1971626.087,1739525986.894860
2047502.747,1739525987.406198
2078451.109,1739525987.866530
2115410.265,1739525988.378222
2166876.718,1739525988.838590
2210498.569,1739525989.400488
2235152.930,1739525989.861634
2255502.862,1739525990.424410
2265483.688,1739525990.884353
2263799.886,1739525991.344814
2233993.936,1739525991.856986
2183294.831,1739525992.420142
2082235.641,1739525992.828990
1994415.884,1739525993.391880
1938485.462,1739525993.852553
1886506.693,1739525994.364308
1844063.786,1739525994.875925
1802181.719,1739525995.388146
1761636.223,1739525995.848739
1713907.022,1739525996.360033
1648910.698,1739525996.922663
1590947.287,1739525997.383703
1549776.876,1739525997.895279
1500006.124,1739525998.406642
1429650.915,1739525998.866984
1365000.630,1739525999.377765
1313940.678,1739525999.838046
1303937.386,1739526000.401192
1391895.098,1739526000.861497
1469643.070,1739526001.321521
1523006.573,1739526001.884148
1580203.475,1739526002.395380
1646576.214,1739526002.856616
1712333.753,1739526003.419450
1776604.739,1739526003.829871
1833898.867,1739526004.341320
1874513.393,1739526004.853540
1900048.042,1739526005.416139
1889452.460,1739526005.876447
1901658.253,1739526006.336746
1968490.618,1739526006.848283
2011824.897,1739526007.411538
1998822.311,1739526007.871621
1984995.995,1739526008.383241
1969193.473,1739526008.845346
1996430.524,1739526009.356827
2126774.554,1739526009.872525
2216185.668,1739526010.383818
2207374.371,1739526010.845076
2202226.201,1739526011.356565
2205863.324,1739526011.868536
2204757.616,1739526012.431260
2192274.267,1739526012.840062
2192171.417,1739526013.403273
2221774.725,1739526013.863387
2230712.397,1739526014.374956
2190056.236,1739526014.886233
2149330.034,1739526015.397723
2108449.886,1739526015.858153
2079987.248,1739526016.370016
2081245.362,1739526016.881283
2078663.536,1739526017.392874
2066913.787,1739526017.853482
2067563.987,1739526018.415293
2097879.348,1739526018.824727
2131420.851,1739526019.387537
2172682.005,1739526019.847638
2221735.183,1739526020.410517
2289438.158,1739526020.871634
2306108.803,1739526021.382946
2200433.211,1739526021.894733
2102352.163,1739526022.405986
2022422.597,1739526022.867305
1981502.863,1739526023.430043
2033863.954,1739526023.839096
1961944.336,1739526024.351112
1590612.935,1739526024.863151
1431454.005,1739526025.425506
1775717.877,1739526025.834634
2042675.538,1739526026.346085
2125040.961,1739526026.857668
2207117.388,1739526027.420912
2288537.889,1739526027.881598
2369957.551,1739526028.443814
2303000.286,1739526028.853211
2181990.270,1739526029.364322
2025457.113,1739526029.825281
1922335.852,1739526030.440422
1946477.918,1739526030.849951
1924216.362,1739526031.361223
1791405.678,1739526031.872212
1683463.444,1739526032.436157
1634618.021,1739526032.896681
1630173.042,1739526033.408658
1731152.701,1739526033.868956
1818632.208,1739526034.329560
1873997.485,1739526034.841591
1906586.802,1739526035.455896
1884911.516,1739526035.865727
1868419.794,1739526036.376963
1864230.624,1739526036.837527
1839394.165,1739526037.452915
1765444.572,1739526037.862554
1694608.295,1739526038.374519
1631146.911,1739526038.835061
1607351.498,1739526039.346970
1677588.673,1739526039.858828
1729780.163,1739526040.370477
1739128.887,1739526040.830317
1732732.666,1739526041.342085
1688968.693,1739526041.903772
1678212.912,1739526042.364130
1745688.015,1739526042.875835
1811170.709,1739526043.336698
1871943.166,1739526043.848953
1882404.533,1739526044.360737
1773391.541,1739526044.872513
1725185.783,1739526045.436558
1820966.476,1739526045.845976
1910243.707,1739526046.358246
1984096.783,1739526046.870230
2051566.876,1739526047.381823
2103877.288,1739526047.893071
2131669.700,1739526048.354168
2101125.802,1739526048.865179
2061373.170,1739526049.376129
1999732.772,1739526049.836502
1976206.902,1739526050.348155
2043072.311,1739526050.859798
2093627.002,1739526051.371274
2105428.719,1739526051.882804
2108991.308,1739526052.343140
2092962.300,1739526052.855050
2087437.414,1739526053.366959
2106849.428,1739526053.878403
2119653.674,1739526054.389322
2116730.197,1739526054.850136
2100743.014,1739526055.361452
2053772.883,1739526055.873595
2046378.663,1739526056.333907
2132769.508,1739526056.846864
2171928.776,1739526057.358025
2099041.267,1739526057.869301
2040244.622,1739526058.381412
2014889.175,1739526058.841680
2030856.333,1739526059.404381
2144688.787,1739526059.864121
2246545.709,1739526060.375289
2319954.212,1739526060.887075
2325673.764,1739526061.347323
2170382.898,1739526061.858593
2055139.989,1739526062.369386
2034689.330,1739526062.881442
2014679.348,1739526063.341943
1995707.208,1739526063.853176
1961136.161,1739526064.365247
1889684.183,1739526064.825529
1806777.358,1739526065.388112
1696818.733,1739526065.848450
1648815.789,1739526066.360049
1746687.500,1739526066.871734
1823139.029,1739526067.383399
1849047.734,1739526067.844363
1876690.964,1739526068.356435
1908414.778,1739526068.868065
1924896.301,1739526069.379390
1905384.382,1739526069.891476
1884647.264,1739526070.352431
1861016.197,1739526070.864065
1862286.058,1739526071.375594
1922277.473,1739526071.887184
1959948.227,1739526072.399188
1944924.371,1739526072.859656
1940762.986,1739526073.370496
1962248.169,1739526073.882023
1975138.679,1739526074.342403
1967757.319,1739526074.853942
1968185.526,1739526075.366184
1986986.550,1739526075.877922
2030823.960,1739526076.338189
2133696.142,1739526076.849701
2201612.477,1739526077.362065
2186976.763,1739526077.822140
2186884.382,1739526078.384527
2221119.906,1739526078.844728
2289937.157,1739526079.356405
2440417.258,1739526079.868356
2528095.982,1739526080.379814
2466725.812,1739526080.840019
2407843.822,1739526081.351464
2354809.581,1739526081.862917
2297247.769,1739526082.374671
2228972.724,1739526082.834980
2163706.007,1739526083.346638
2105541.991,1739526083.858356
2052850.343,1739526084.369746
2013068.967,1739526084.830144
1991360.062,1739526085.392765
2012187.128,1739526085.852955
2032428.237,1739526086.313784
2051310.297,1739526086.876594
2068952.288,1739526087.388672
2083697.025,1739526087.849389
2071944.686,1739526088.412407
1997822.998,1739526088.872995
1959429.691,1739526089.384331
2004973.018,1739526089.845036
2016643.690,1739526090.408138
1948679.462,1739526090.868802
1901619.282,1739526091.379907
1903663.250,1739526091.840309
1906705.872,1739526092.352494
1912102.403,1739526092.864572
1911544.892,1739526093.376233
1897012.300,1739526093.837725
1867370.936,1739526094.400475
1802305.034,1739526094.861157
1762855.712,1739526095.372941
1783445.620,1739526095.884718
1812665.618,1739526096.345120
1862101.909,1739526096.857405
1925394.345,1739526097.369556
2021199.462,1739526097.881527
2106651.671,1739526098.393366
2167829.098,1739526098.853992
2222997.426,1739526099.366357
2264071.224,1739526099.878429
2295161.997,1739526100.389861
2302761.780,1739526100.850110
2267169.299,1739526101.361366
2130007.619,1739526101.873378
1985573.627,1739526102.385689
1824066.850,1739526102.846152
1701696.281,1739526103.357483
1670808.093,1739526103.870053
1652238.387,1739526104.381919
1662453.490,1739526104.842038
1680163.118,1739526105.354037
1715377.058,1739526105.865728
1732664.663,1739526106.376435
1708097.025,1739526106.836670
1665976.763,1739526107.399492
1582914.398,1739526107.860668
1504939.475,1739526108.372141
1438838.215,1739526108.832496
1391824.405,1739526109.343228
1389228.204,1739526110.419293
1392080.378,1739526110.828841
1407589.057,1739526111.340365
1422993.418,1739526111.903269
1438157.293,1739526112.414831
1503962.757,1739526112.824124
1687515.375,1739526113.386571
1813070.423,1739526113.847379
1803269.908,1739526114.358644
1794501.946,1739526114.870136
1788183.551,1739526115.381602
1774748.454,1739526115.893062
1744773.377,1739526116.354662
1700918.040,1739526116.867039
1624638.895,1739526117.430542
1575775.298,1739526117.838594
1590616.934,1739526118.402143
1629434.153,1739526118.862674
1723988.897,1739526119.322956
1773847.871,1739526119.885421
1719585.680,1739526120.396996
1669346.726,1739526120.857871
1628483.688,1739526121.318326
1567804.323,1739526121.880571
1461100.652,1739526122.392500
1385077.939,1739526122.854250
1380192.568,1739526123.416935
1364033.139,1739526123.878051
1321743.421,1739526124.338553
1305080.398,1739526124.850805
1347761.447,1739526125.413501
1416599.085,1739526125.874421
1546030.907,1739526126.385980
1655029.762,1739526126.846278
1716565.588,1739526127.408859
1806762.986,1739526127.870092
1963564.817,1739526128.382267
2080845.709,1739526128.842858
2106007.841,1739526129.354630
2098263.330,1739526129.865791
2013787.569,1739526130.378170
1943432.952,1739526130.838670
1905919.986,1739526131.350209
1855002.919,1739526131.913288
1772905.835,1739526132.425520
1686546.739,1739526132.834642
1590275.252,1739526133.397646
1554091.648,1739526133.858029
1657023.935,1739526134.369322
1734507.780,1739526134.881342
1752951.201,1739526135.392850
1809188.816,1739526135.853444
1953102.439,1739526136.364561
2062315.332,1739526136.875984
2090820.881,1739526137.387288
2098152.733,1739526137.847648
2056207.704,1739526138.409556
2013912.031,1739526138.818213
1970794.397,1739526139.380726
1927156.708,1739526139.841058
1882323.890,1739526139.892030
1881904.035,1739526140.403702
1984472.724,1739526140.864354
2048014.531,1739526141.376449
2020912.649,1739526141.888422
1980299.828,1739526142.400548
1908335.698,1739526142.861258
1868440.678,1739526143.423949
1902863.090,1739526143.833407
1867538.690,1739526144.345008
1670540.903,1739526144.856930
1503550.469,1739526145.419537
1405832.094,1739526145.828456
1354771.577,1739526146.339919
1411202.531,1739526146.850937
1494889.022,1739526147.413254
1641399.199,1739526147.873983
1774064.618,1739526148.437297
1874688.758,1739526148.846630
1919046.682,1739526149.358622
1833084.058,1739526149.870961
1792211.041,1739526150.383560
1855515.046,1739526150.895462
1883217.205,1739526151.355989
1828605.558,1739526151.867539
1789704.369,1739526152.430228
1787120.536,1739526152.891003
1798030.664,1739526153.402788
1840113.558,1739526153.812219
1865826.580,1739526154.374970
1853696.682,1739526154.835328
1860099.542,1739526155.397884
1909343.993,1739526155.858557
1940188.043,1739526156.370980
1928504.405,1739526156.882209
1901499.027,1739526157.394119
1839118.135,1739526157.854796
1807738.616,1739526158.417744
1847887.529,1739526158.878467
1884343.135,1739526159.389579
1912285.453,1739526159.850163
1909898.570,1739526160.413702
1837513.622,1739526160.874612
1786830.778,1739526161.335845
1786220.995,1739526161.898575
1825906.522,1739526162.410294
1958491.300,1739526162.871379
2064064.876,1739526163.434584
2107260.236,1739526163.844000
2149699.233,1739526164.355347
2190362.008,1739526164.867314
2204072.712,1739526165.430128
2155416.781,1739526165.889966
2114039.645,1739526166.350278
2089488.049,1739526166.861665
2074336.613,1739526167.424332
2080896.921,1739526167.833721
2069732.143,1739526168.447900
2017652.860,1739526168.856942
1978901.030,1739526169.367856
1970891.819,1739526169.879343
1964170.881,1739526170.444232
1960400.469,1739526170.853352
1917386.842,1739526171.364922
1783961.459,1739526171.875804
1702165.332,1739526172.387663
1739014.608,1739526172.848445
1766967.120,1739526173.360266
1774461.327,1739526173.820756
1808537.185,1739526174.383407
1903721.523,1739526174.894615
1961082.418,1739526175.355939
1931390.718,1739526175.867192
1913970.494,1739526176.378621
1924783.997,1739526176.889387
1944798.169,1739526177.350452
1985931.153,1739526177.862237
1980742.506,1739526178.373965
1868930.778,1739526178.835372
1754431.808,1739526179.397659
1633764.989,1739526179.858482
1527944.966,1739526180.370038
1456150.469,1739526180.881658
1426155.778,1739526181.341006
1491707.323,1739526181.852791
1557283.539,1739526182.364244
1622900.252,1739526182.875981
1691141.133,1739526183.387860
1765392.620,1739526183.899609
1826500.286,1739526184.360442
1857438.244,1739526184.871912
1916993.827,1739526185.383393
2042165.009,1739526185.895019
2123618.593,1739526186.355504
2104566.224,1739526186.867488
2059816.247,1739526187.378889
1956047.390,1739526187.891173
1875233.745,1739526188.351606
1847042.715,1739526188.864254
1846354.625,1739526189.375272
1908702.174,1739526189.886940
1952273.523,1739526190.399259
1952788.598,1739526190.859736
1954574.371,1739526191.371310
1959276.520,1739526191.883125
1988183.867,1739526192.446361
2072561.298,1739526192.855702
2130639.881,1739526193.367872
2128398.523,1739526193.878899
2124581.405,1739526194.390270
2117155.735,1739526194.851136
2110720.837,1739526195.414747
2106535.714,1739526195.875660
2089363.444,1739526196.335752
2042415.389,1739526196.898866
1994787.414,1739526197.359729
1945606.693,1739526197.871352
1901930.060,1739526198.383543
1870860.704,1739526198.844317
1863846.123,1739526199.356174
1911840.119,1739526199.867923
1936106.971,1739526200.379947
1906092.821,1739526200.891236
1876812.757,1739526201.351555
1849213.198,1739526201.864093
1818875.801,1739526202.376419
1782297.303,1739526202.887665
1746966.003,1739526203.400017
1714465.821,1739526203.860549
1677061.298,1739526204.320576
1628495.142,1739526204.831910
1610896.577,1739526205.395013
1663843.936,1739526205.906050
1702793.078,1739526206.366426
1709839.645,1739526206.877944
1736550.801,1739526207.390660
1808063.930,1739526207.850977
1852256.236,1739526208.412533
1834121.854,1739526208.872693
1803665.904,1739526209.384081
1745145.318,1739526209.844515
1700415.121,1739526210.407956
1687092.334,1739526210.868266
1715857.944,1739526211.379193
1840369.108,1739526211.890740
1927662.185,1739526212.402966
1930081.922,1739526212.862971
1940821.625,1739526213.374895
1970521.406,1739526213.886700
1966460.108,1739526214.347154
1885383.410,1739526214.858599
1842410.526,1739526215.421363
1886191.793,1739526215.881503
1910387.014,1739526216.392868
1889933.238,1739526216.853420
1867832.074,1739526217.416354
1841978.928,1739526217.877262
1847917.182,1739526218.388985
1926152.321,1739526218.849562
1955147.311,1739526219.361126
1871923.147,1739526219.873184
1783450.617,1739526220.384900
1683049.371,1739526220.846005
1572064.531,1739526221.357744
1437062.729,1739526221.870559
1337301.864,1739526222.385581
1317456.178,1739526222.898628
1366828.054,1739526223.410617
1572730.444,1739526223.820947
1765590.430,1739526224.383397
1928850.618,1739526224.894927
2079774.611,1739526225.408667
2202594.522,1739526225.869363
2288199.989,1739526226.382936
2288941.358,1739526226.894409
2259570.309,1739526227.406124
2161525.229,1739526227.867269
2073185.440,1739526228.430596
2006941.304,1739526228.840796
1899337.620,1739526229.352516
1697757.033,1739526229.864159
1541402.746,1739526230.426610
1487425.424,1739526230.886941
1493840.602,1739526231.347373
1636746.281,1739526231.858868
1708960.927,1739526232.421895
1621038.541,1739526232.882067
1560972.140,1739526233.445453
1563889.181,1739526233.854687
1542021.739,1739526234.366458
1464129.231,1739526234.878468
1429071.772,1739526235.441936
1490703.869,1739526235.851149
1532750.914,1739526236.362568
1530549.314,1739526236.874547
1530483.001,1739526237.437149
1535240.222,1739526237.846781
1538774.817,1739526238.409864
1539554.323,1739526238.870168
1569392.105,1739526239.382539
1664879.458,1739526239.843058
1734726.065,1739526240.406517
1746573.031,1739526240.866657
1757625.859,1739526241.326634
1766863.387,1739526241.889356
1766988.662,1739526242.401642
1746496.969,1739526242.862255
1730758.536,1739526243.425208
1725786.654,1739526243.834230
1701423.821,1739526244.397143
1633227.174,1739526244.857676
1623110.069,1739526245.420763
1743995.140,1739526245.829647
1801455.300,1739526246.340698
1715528.318,1739526246.904410
1660242.445,1739526247.364682
1674086.670,1739526247.876812
1662843.721,1739526248.337589
1595016.518,1739526248.849070
1535956.863,1739526249.360783
1496644.108,1739526249.872823
1460129.522,1739526250.435909
1429893.993,1739526250.844860
1457620.313,1739526251.356101
1615675.343,1739526251.867988
1743681.465,1739526252.431461
1803959.840,1739526252.840981
1800875.914,1739526253.404094
1654630.606,1739526253.864669
1572692.308,1739526254.376162
1635481.227,1739526254.888306
1656214.343,1739526255.451768
1582194.139,1739526255.860805
1519430.950,1739526256.372640
1482003.660,1739526256.883629
1523089.899,1739526257.395572
1740578.297,1739526257.855779
1909490.499,1739526258.469688
1968865.376,1739526258.878944
1994301.430,1739526259.399155
1943115.275,1739526259.859947
1899029.533,1739526260.371516
1870980.254,1739526260.882858
1858367.216,1739526261.343022
1880523.008,1739526261.905263
1888599.771,1739526262.365773
1864936.584,1739526262.826175
1865020.300,1739526263.388807
1918581.101,1739526263.849297
1948033.265,1739526264.360386
1923172.118,1739526264.871986
1856278.534,1739526265.383080
1694787.929,1739526265.895309
1560892.261,1739526266.355998
1488943.047,1739526266.868122
1418705.435,1739526267.380199
1352302.050,1739526267.840560
1333386.442,1739526268.352496
1420719.179,1739526268.863586
1515219.581,1739526269.375469
1625801.087,1739526269.835375
1748360.005,1739526270.347797
1897815.702,1739526270.859742
1977534.439,1739526271.370452
1900319.279,1739526271.882200
1843243.990,1739526272.394662
1831438.301,1739526272.907138
1822409.195,1739526273.367570
1819628.032,1739526273.878793
1771806.808,1739526274.339232
1622857.609,1739526274.850980
1538078.246,1739526275.362265
1596896.864,1739526275.874966
1672871.680,1739526276.335212
1787269.746,1739526276.898012
1888909.070,1739526277.359266
1961898.731,1739526277.871423
2023869.622,1739526278.383438
2061098.639,1739526278.844101
2081201.259,1739526279.355551
2062808.326,1739526279.867619
2047999.600,1739526280.379059
2041230.540,1739526280.839345
2028695.505,1739526281.351512
2003205.872,1739526281.863347
1918195.824,1739526282.375213
1699191.449,1739526282.835195
1573621.280,1739526283.397797
1656907.937,1739526283.858305
1718767.277,1739526284.370089
1732617.109,1739526284.881836
1748894.108,1739526285.393962
1770622.254,1739526285.854550
1797455.855,1739526286.365823
1835702.667,1739526286.877433
1858894.451,1739526287.440570
1848348.100,1739526287.849258
1870623.227,1739526288.360498
1966343.764,1739526288.872255
2028355.378,1739526289.383622
2014817.563,1739526289.895369
2034234.497,1739526290.356190
2127455.418,1739526290.868016
2175123.741,1739526291.328608
2120583.581,1739526291.840653
2077631.868,1739526292.404034
2060625.572,1739526292.864603
2033347.025,1739526293.376951
1983065.988,1739526293.837912
1924772.873,1739526294.349507
1848551.659,1739526294.861713
1788116.251,1739526295.373379
1762943.670,1739526295.885098
1754218.493,1739526296.347015
1782214.703,1739526296.858034
1809000.057,1739526297.369026
1833061.156,1739526297.881090
1812644.297,1739526298.393118
1692879.748,1739526298.854359
1590148.856,1739526299.417368
1525337.546,1739526299.826210
1485590.847,1739526300.388848
1501572.745,1739526300.849158
1512872.769,1739526301.360145
1513797.641,1739526301.872738
1520621.510,1739526302.383925
1540547.175,1739526302.843299
1572627.859,1739526303.405808
1631739.703,1739526303.866440
1727652.231,1739526304.378611
1905468.521,1739526304.838814
2028061.985,1739526305.401623
2027332.419,1739526305.862515
2018595.551,1739526306.373988
1991970.595,1739526306.885995
1980592.978,1739526307.398120
2003249.314,1739526307.857988
1951118.764,1739526308.369725
1732168.441,1739526308.880673
1572058.891,1739526309.401984
1542679.838,1739526309.862139
1546476.041,1739526310.373666
1623930.092,1739526310.885054
1677024.085,1739526311.345275
1675987.940,1739526311.908895
1674861.779,1739526312.368958
1673540.655,1739526312.880440
1664819.419,1739526313.392509
1639648.845,1739526313.852972
1620749.714,1739526314.364374
1615754.409,1739526314.876541
1632084.840,1739526315.388883
1695738.272,1739526315.849185
1717984.332,1739526316.360750
1648210.870,1739526316.871912
1630183.097,1739526317.383861
1726863.262,1739526317.844104
1807966.476,1739526318.405953
1854478.642,1739526318.866052
1893374.828,1739526319.377329
1915333.753,1739526319.889070
1931517.563,1739526320.401217
1934869.048,1739526320.861647
1916051.064,1739526321.372655
1847977.585,1739526321.884859
1781450.229,1739526322.397293
1718350.755,1739526322.857898
1657791.819,1739526323.420676
1602863.501,1739526323.881799
1574153.159,1739526324.393406
1603481.522,1739526324.853943
1592482.159,1739526325.366642
1492200.343,1739526325.878749
1418063.043,1739526326.390393
1401679.266,1739526326.902159
1382821.314,1739526327.413615
1358516.247,1739526327.874328
1360170.444,1739526328.386745
1419074.051,1739526328.898038
1481144.776,1739526329.357940
1550184.810,1739526329.870005
1647553.146,1739526330.381433
1807521.186,1739526330.892566
1920280.249,1739526331.352716
1928460.337,1739526331.915369
1936603.069,1739526332.427158
1944637.631,1739526332.887890
1985820.252,1739526333.399542
2100451.316,1739526333.859844
2201219.065,1739526334.371413
2271147.686,1739526334.883137
2329611.607,1739526335.394381
2362587.740,1739526335.855195
2385818.478,1739526336.366617
2387371.394,1739526336.877830
2386368.364,1739526337.390211
2379705.014,1739526337.901560
2371271.129,1739526338.413305
2358937.958,1739526338.874216
2340559.379,1739526339.385646
2308775.355,1739526339.845964
2263504.458,1739526340.408943
2188301.363,1739526340.818611
2119666.476,1739526341.329958
2065636.390,1739526341.841806
1967596.510,1739526342.404866
1772242.909,1739526342.866716
1648801.201,1739526343.430259
1683960.791,1739526343.839099
1679113.054,1739526344.351078
1586033.066,1739526344.862704
1494487.997,1739526345.426596
1406311.070,1739526345.886233
1389086.442,1739526346.346844
1527816.277,1739526346.858716
1630802.484,1739526347.423148
1655068.218,1739526347.883713
1701917.849,1739526348.343595
1798513.902,1739526348.855327
1839933.238,1739526349.366797
1759621.741,1739526349.878280
1749013.965,1739526350.390719
1891943.816,1739526350.851012
2029705.586,1739526351.362281
2156058.124,1739526351.873740
2222608.516,1739526352.385071
2156878.033,1739526352.897019
2069146.988,1739526353.409038
1932806.922,1739526353.869499
1827460.830,1739526354.380988
1790410.355,1739526354.841181
1775711.424,1739526355.404758
1810204.556,1739526355.865543
1835753.947,1739526356.325501
1841582.532,1739526356.887714
1839771.110,1739526357.399707
1821159.226,1739526357.860699
1805546.053,1739526358.423515
1796565.046,1739526358.883806
1770169.128,1739526359.394764
1705446.167,1739526359.855307
1686683.497,1739526360.419484
1768930.263,1739526360.879944
1813648.752,1739526361.339450
1775875.629,1739526361.901881
1753577.732,1739526362.413540
1765286.957,1739526362.874333
1769254.922,1739526363.436185
1756250.915,1739526363.845029
1748784.424,1739526364.356335
1753488.797,1739526364.868232
1762950.480,1739526365.431132
1782845.709,1739526365.841478
1764786.630,1739526366.352484
1663373.112,1739526366.864001
1600666.457,1739526367.427543
1622784.153,1739526367.887488
1621653.578,1739526368.398395
1569578.755,1739526368.859066
1540982.208,1739526369.371145
1563779.735,1739526369.883509
1603737.992,1739526370.446210
1681254.746,1739526370.855877
1771053.890,1739526371.367784
1887780.678,1739526371.879789
1952386.436,1739526372.442633
1902510.870,1739526372.851873
1843898.959,1739526373.414971
1766133.638,1739526373.875090
1700744.282,1739526374.387121
1662483.982,1739526374.847414
1635527.174,1739526375.410269
1633316.247,1739526375.870878
1655906.350,1739526376.382138
1732782.780,1739526376.893209
1796579.312,1739526377.456864
1831766.754,1739526377.866094
1850978.871,1739526378.428625
1835222.254,1739526378.888177
1824682.323,1739526379.398095
1825557.261,1739526379.859478
1839600.172,1739526380.371253
1882442.615,1739526380.882336
1924053.612,1739526381.342808
1962937.357,1739526381.905478
1985452.002,1739526382.417759
1972062.471,1739526382.878163
1955168.192,1739526383.441720
1930588.118,1739526383.851129
1896727.527,1739526384.362259
1842554.029,1739526384.874347
1785843.950,1739526385.438169
1723588.935,1739526385.847343
1690434.352,1739526386.358828
1720807.868,1739526386.870141
1759048.935,1739526387.432913
1814447.597,1739526387.893725
1813102.564,1739526388.405465
1687700.343,1739526388.865636
1602368.939,1739526389.377603
1604410.240,1739526389.838740
1591683.154,1739526390.452686
1546771.329,1739526390.862098
1512531.236,1739526391.373153
1501530.921,1739526391.884998
1529451.831,1739526392.448632
1642070.055,1739526392.858133
1706167.811,1739526393.369590
1664488.272,1739526393.881580
1629185.526,1739526394.393070
1607796.317,1739526394.853601
1617919.336,1739526395.365391
1696641.655,1739526395.877688
1730002.061,1739526396.389561
1664435.641,1739526396.850006
1613053.776,1739526397.361859
1592550.366,1739526397.873523
1536000.229,1739526398.385129
1401064.531,1739526398.845314
1314423.856,1739526399.408505
1332561.985,1739526399.869176
1367116.815,1739526400.434211
1437271.110,1739526400.893601
1523474.325,1739526401.353849
1644541.247,1739526401.918444
1703429.691,1739526402.379201
1627061.670,1739526402.891154
1607230.606,1739526403.403166
1710250.515,1739526403.863087
1821973.055,1739526404.374178
1952616.133,1739526404.886021
2059489.698,1739526405.397371
2114524.931,1739526405.857910
2136758.066,1739526406.367882
2087437.729,1739526406.879847
2053582.380,1739526407.391889
2053447.221,1739526407.853756
2029920.023,1739526408.365988
1955447.368,1739526408.877236
1738614.068,1739526409.396083
1209400.160,1739526409.856776
902742.159,1739526410.369815
1075587.322,1739526410.830032
1227087.529,1739526411.341171
1332504.121,1739526411.904920
1419090.618,1739526412.365085
1464883.528,1739526412.877423
1516356.513,1739526413.389199
1580149.588,1739526413.849557
1657752.229,1739526414.361164
1765315.046,1739526414.873295
1863508.467,1739526415.385403
1941394.002,1739526415.896862
1995622.599,1739526416.356809
1998418.252,1739526416.868560
1953968.850,1739526417.379327
1806881.064,1739526417.839566
1672708.543,1739526418.402875
1566526.602,1739526418.863550
1497136.785,1739526419.375847
1507370.934,1739526419.887399
1504877.859,1739526420.399216
1474856.848,1739526420.911073
1503964.090,1739526421.371451
1660808.810,1739526421.882282
1750136.899,1739526422.394333
1693163.083,1739526422.854903
1648731.284,1739526423.417665
1631421.718,1739526423.878731
1606373.570,1739526424.389942
1564573.317,1739526424.901689
1495925.915,1739526425.414827
1369270.185,1739526425.875449
1262350.229,1739526426.335344
1198015.689,1739526426.897479
1189790.293,1739526427.409165
1302295.845,1739526427.869622
1407088.673,1739526428.381660
1495255.606,1739526428.842177
1584458.715,1739526429.405197
1675884.378,1739526429.865962
1746414.148,1739526430.429094
1771748.340,1739526430.889081
1829521.931,1739526431.349380
1957425.504,1739526431.861067
2021473.365,1739526432.371677
1947105.329,1739526432.884152
1912632.373,1739526433.396027
1964504.805,1739526433.855374
1976507.097,1739526434.366847
1902179.659,1739526434.878921
1834802.370,1739526435.390643
1782473.100,1739526435.851075
1723871.625,1739526436.362911
1651741.823,1739526436.874604
1584963.656,1739526437.385999
1529720.723,1739526437.898116
1483238.553,1739526438.409234
1455603.365,1739526438.869059
1445496.739,1739526439.380521
1473087.300,1739526439.840986
1497822.998,1739526440.403668
1516415.771,1739526440.863631
1487287.243,1739526441.375254
1355445.137,1739526441.887399
1282694.159,1739526442.399104
1336752.576,1739526442.911365
1370929.405,1739526443.424818
1362401.761,1739526443.833758
1333066.762,1739526444.396269
1259066.331,1739526444.856762
1223522.197,1739526445.420119
1270427.550,1739526445.880676
1311996.798,1739526446.341318
1342110.075,1739526446.904161
1338743.135,1739526447.417925
1263511.556,1739526447.878664
1238880.898,1739526448.390311
1322691.533,1739526448.852183
1383950.423,1739526449.364160
1396810.122,1739526449.875892
1424214.915,1739526450.387258
1482828.697,1739526450.899124
1488482.265,1739526451.359863
1380339.776,1739526451.873381
1351150.126,1739526452.385767
1491068.364,1739526452.897876
1640515.217,1739526453.409762
1810418.555,1739526453.869941
1943647.311,1739526454.381485
1997765.604,1739526454.842226
2077227.392,1739526455.405469
2211368.653,1739526455.866198
2346261.452,1739526456.377786
2482794.545,1739526456.889241
2592022.826,1739526457.401260
2642121.738,1739526457.862138
2647374.027,1739526458.424521
2555557.864,1739526458.884361
2497278.807,1739526459.396453
2511560.755,1739526459.857174
2525419.185,1739526460.420889
2538341.518,1739526460.881889
2574600.480,1739526461.393112
2661283.524,1739526461.904771
2721975.515,1739526462.365380
2726371.112,1739526462.877179
2696605.998,1739526463.439956
2592894.803,1739526463.849710
2512567.136,1739526464.361064
2482768.298,1739526464.872567
2428369.625,1739526465.435605
2320849.027,1739526465.844760
2288698.788,1739526466.356092
2418902.778,1739526466.868001
2535913.769,1739526467.431519
2624490.226,1739526467.891368
2730577.367,1739526468.454605
2874540.199,1739526468.863481
2999398.330,1739526469.374667
3082871.682,1739526469.887017
3113111.493,1739526470.347137
3027863.616,1739526470.859355
2959189.961,1739526471.371759
2926524.931,1739526471.883363
2910965.160,1739526472.447021
2932418.687,1739526472.856594
2950919.394,1739526473.419477
2963046.703,1739526473.879818
2514557.895,1739526474.391300
1069190.847,1739526474.852110
25718.107,1739526475.363545
94026.030,1739526477.359560
582461.956,1739526477.922907
996778.903,1739526478.383332
1253796.796,1739526478.843499
1449141.812,1739526479.355474
1512981.693,1739526479.918290
1569112.071,1739526480.378205
1608794.774,1739526480.941193
1623165.064,1739526481.350215
1583510.288,1739526481.863670
1531823.661,1739526482.375461
1454447.793,1739526482.938815
1386265.839,1739526483.399009
